date,value,numberOfEntries
"2019-06-10 05:30:00",0.0166863,1414
"2019-06-10 05:35:00",0.0158998,1810
"2019-06-10 05:40:00",0.0159879,1966
"2019-06-10 05:45:00",0.0152455,855
"2019-06-10 05:50:00",0.0157545,2185
"2019-06-10 05:55:00",0.015661,2007
"2019-06-10 06:00:00",0.0159563,1830
"2019-06-10 06:05:00",0.015836,1082
"2019-06-10 06:10:00",0.016696,1497
"2019-06-10 06:15:00",0.0164155,318
"2019-06-10 06:20:00",0.0153095,1084
"2019-06-10 06:25:00",0.0165021,1448
"2019-06-10 06:30:00",0.0154614,715
"2019-06-10 06:35:00",0.0160523,1152
"2019-06-10 06:40:00",0.0156046,1162
"2019-06-10 06:45:00",0.0160737,1501
"2019-06-10 06:50:00",0.016546,1108
"2019-06-10 06:55:00",0.0163367,1339
"2019-06-10 07:00:00",0.015461,959
"2019-06-10 07:05:00",0.0157057,1132
"2019-06-10 07:10:00",0.0165097,1012
"2019-06-10 07:15:00",0.0157614,893
"2019-06-10 07:20:00",0.0156524,1467
"2019-06-10 07:25:00",0.015634,662
"2019-06-10 07:30:00",0.0161948,1586
"2019-06-10 07:35:00",0.0154554,1172
"2019-06-10 07:40:00",0.0155836,1534
"2019-06-10 07:45:00",0.015437,835
"2019-06-10 07:50:00",0.0157903,5699
"2019-06-10 07:55:00",0.0168181,2522
"2019-06-10 08:00:00",0.406146,1949
"2019-06-10 08:05:00",0.0177005,943
"2019-06-10 08:10:00",0.132492,2976
"2019-06-10 08:15:00",0.0147979,1108
"2019-06-10 08:20:00",0.174865,2186
"2019-06-10 08:25:00",0.0177199,804
"2019-06-10 08:30:00",0.144866,1377
"2019-06-10 08:35:00",0.0172516,1852
"2019-06-10 08:40:00",0.107679,2006
"2019-06-10 08:45:00",0.0194603,1102
"2019-06-10 08:50:00",0.0651671,2001
"2019-06-10 08:55:00",0.0172905,1619
"2019-06-10 09:00:00",0.16997,1126
"2019-06-10 09:05:00",0.01763,1057
"2019-06-10 09:10:00",0.0475178,2584
"2019-06-10 09:15:00",0.102839,1605
"2019-06-10 09:20:00",0.136425,1579
"2019-06-10 09:25:00",0.0208843,1317
"2019-06-10 09:30:00",0.192053,5536
"2019-06-10 09:35:00",0.023157,434
"2019-06-10 09:40:00",0.149415,2148
"2019-06-10 09:45:00",0.016145,808
"2019-06-10 09:50:00",0.0313653,1166
"2019-06-10 09:55:00",0.024635,1228
"2019-06-10 10:00:00",0.0345784,2398
"2019-06-10 10:05:00",0.0181452,1277
"2019-06-10 10:10:00",0.0317645,1566
"2019-06-10 10:15:00",0.0202944,748
"2019-06-10 10:20:00",0.0366567,1573
"2019-06-10 10:25:00",0.0211819,660
"2019-06-10 10:30:00",0.209205,2549
"2019-06-10 10:35:00",0.0265298,2254
"2019-06-10 10:40:00",0.0709937,1893
"2019-06-10 10:45:00",0.0191238,921
"2019-06-10 10:50:00",0.0175839,2372
"2019-06-10 10:55:00",0.0226595,1701
"2019-06-10 11:00:00",0.0719913,1245
"2019-06-10 11:05:00",0.204861,2511
"2019-06-10 11:10:00",0.0227317,1528
"2019-06-10 11:15:00",0.0137613,1201
"2019-06-10 11:20:00",0.0279736,1085
"2019-06-10 11:25:00",0.030515,1244
"2019-06-10 11:30:00",0.0344342,1105
"2019-06-10 11:35:00",0.0493251,1114
"2019-06-10 11:40:00",0.0338882,2772
"2019-06-10 11:45:00",0.0343835,1857
"2019-06-10 11:50:00",0.0292319,1107
"2019-06-10 11:55:00",0.390382,12206
"2019-06-10 12:00:00",0.163737,12079
"2019-06-10 12:05:00",0.154757,9921
"2019-06-10 12:10:00",0.0446285,9944
"2019-06-10 12:15:00",0.0283331,9893
"2019-06-10 12:20:00",0.0532175,9920
"2019-06-10 12:25:00",0.17676,9927
"2019-06-10 12:30:00",0.143145,9909
"2019-06-10 12:35:00",0.0425455,13538
"2019-06-10 12:40:00",0.0795176,10848
"2019-06-10 12:45:00",0.176234,9791
"2019-06-10 12:50:00",0.0815463,9963
"2019-06-10 12:55:00",0.0306809,9940
"2019-06-10 13:00:00",0.124601,14676
"2019-06-10 13:05:00",0.0421584,1662
"2019-06-10 13:05:00",0.254996,3012
"2019-06-10 13:10:00",0.0220334,2988
"2019-06-10 13:15:00",0.0957668,2996
"2019-06-10 13:20:00",0.0427089,2984
"2019-06-10 13:25:00",0.0628518,2986
"2019-06-10 13:30:00",0.0614178,2983
"2019-06-10 13:35:00",0.0582522,2984
"2019-06-10 13:40:00",0.0576211,2984
"2019-06-10 13:45:00",0.0576435,2986
"2019-06-10 13:50:00",0.0567278,2986
"2019-06-10 13:55:00",0.0458149,2982
"2019-06-10 14:00:00",0.0493056,2986
"2019-06-10 14:05:00",0.133806,2989
"2019-06-10 14:10:00",0.0454384,2980
"2019-06-10 14:15:00",0.063611,2993
"2019-06-10 14:20:00",0.0299768,2994
"2019-06-10 14:25:00",0.0974857,3004
"2019-06-10 14:30:00",0.0366118,2986
"2019-06-10 14:35:00",0.0650871,2995
"2019-06-10 14:40:00",0.123542,2994
"2019-06-10 14:45:00",0.0373973,2987
"2019-06-10 14:50:00",0.031066,2988
"2019-06-10 14:55:00",0.284512,3013
"2019-06-10 15:00:00",0.0209629,2985
"2019-06-10 15:05:00",0.0179434,3257
"2019-06-10 15:10:00",1.56463,3017
"2019-06-10 15:15:00",1.86557,1434
"2019-06-10 15:20:00",3.6279,696
"2019-06-10 15:25:00",0.115459,671
"2019-06-10 15:30:00",0.0215868,884
"2019-06-10 15:35:00",0.14491,354
"2019-06-10 15:40:00",0.0244833,557
"2019-06-10 15:45:00",0.0207082,155
"2019-06-10 15:50:00",0.0192241,147
"2019-06-10 15:55:00",0.0198775,245
"2019-06-10 16:00:00",0.646113,919
"2019-06-10 16:05:00",1.05955,2224
"2019-06-10 16:10:00",0.0475693,793
"2019-06-10 16:15:00",0.0235922,478
"2019-06-10 16:20:00",0.0432273,464
"2019-06-10 16:25:00",0.063605,277
"2019-06-10 16:30:00",0.0445019,325
"2019-06-10 16:35:00",0.389336,2273
"2019-06-10 16:40:00",0.0350346,913
"2019-06-10 16:45:00",0.900026,1309
"2019-06-10 16:50:00",0.0184017,3534
"2019-06-10 16:55:00",0.448157,4975
"2019-06-10 17:00:00",0.223561,14836
"2019-06-10 17:05:00",0.226611,14819
"2019-06-10 17:10:00",0.097176,14729
"2019-06-10 17:15:00",0.0852411,14764
"2019-06-10 17:20:00",0.0192333,3257
"2019-06-10 17:25:00",0.00609441,6
"2019-06-10 17:25:00",0.0168945,1379
"2019-06-10 17:30:00",0.0520731,880
"2019-06-10 17:35:00",0.399229,2769
"2019-06-10 17:40:00",0.232022,3514
"2019-06-10 17:45:00",0.033244,1041
"2019-06-10 17:50:00",0.016097,2113
"2019-06-10 17:50:00",0.0280226,3
"2019-06-10 17:55:00",0.0251931,666
"2019-06-10 18:00:00",0.0184321,565
"2019-06-10 18:05:00",0.021315,1097
"2019-06-10 18:10:00",0.0213972,1111
"2019-06-10 18:15:00",0.0271623,213
"2019-06-10 18:20:00",0.0169542,1186
"2019-06-10 18:25:00",0.0190239,1073
"2019-06-10 18:30:00",0.356507,4768
"2019-06-10 18:35:00",0.0498053,292
"2019-06-10 18:40:00",0.0167585,736
"2019-06-10 18:45:00",0.013642,34
"2019-06-10 18:50:00",0.0184911,113
"2019-06-10 18:55:00",2.77471,792
"2019-06-10 19:00:00",4.42916,608
"2019-06-10 19:05:00",4.20411,1134
"2019-06-10 19:10:00",0.795351,1863
"2019-06-10 19:15:00",0.350189,2011
"2019-06-10 19:20:00",0.023832,933
"2019-06-10 19:25:00",0.0180493,1397
"2019-06-10 19:30:00",0.0191511,528
"2019-06-10 19:35:00",0.0197981,238
"2019-06-10 19:40:00",0.024828,431
"2019-06-10 19:45:00",0.0168047,679
"2019-06-10 19:50:00",0.0148858,839
"2019-06-10 19:55:00",0.0172793,317
"2019-06-10 20:00:00",0.0237036,233
"2019-06-10 20:05:00",0.0179533,316
"2019-06-10 20:10:00",0.021348,296
"2019-06-10 20:15:00",0.018437,379
"2019-06-10 20:20:00",0.0171723,751
"2019-06-10 20:25:00",0.0201772,1891
"2019-06-10 20:30:00",0.0186723,1367
"2019-06-10 20:35:00",0.0184101,309
"2019-06-10 20:40:00",0.0179211,1260
"2019-06-10 20:45:00",0.0178674,598
"2019-06-10 20:50:00",0.41393,7553
"2019-06-10 20:55:00",0.0790729,9592
"2019-06-10 21:00:00",0.0151672,9923
"2019-06-10 21:05:00",0.0169787,9926
"2019-06-10 21:10:00",0.016723,9942
"2019-06-10 21:15:00",0.102981,9891
"2019-06-10 21:20:00",0.0156089,9645
"2019-06-10 21:25:00",0.0173314,9632
"2019-06-10 21:30:00",0.0189848,9646
"2019-06-10 21:35:00",0.0143002,9808
"2019-06-10 21:40:00",0.0389706,10315
"2019-06-10 21:45:00",0.0178878,9954
"2019-06-10 21:50:00",0.0170579,9646
"2019-06-10 21:55:00",0.0403951,10052
"2019-06-10 22:00:00",0.0156461,9638
"2019-06-10 22:05:00",0.0160729,9644
"2019-06-10 22:10:00",0.203676,8996
"2019-06-10 22:15:00",0.0163339,9625
"2019-06-10 22:20:00",0.280372,9509
"2019-06-10 22:25:00",0.0344661,9807
"2019-06-10 22:30:00",0.0546016,9688
"2019-06-10 22:35:00",0.0544292,10648
"2019-06-10 22:40:00",0.121991,11338
"2019-06-10 22:45:00",0.10265,11717
"2019-06-10 22:50:00",0.0806156,9946
"2019-06-10 22:55:00",0.0792127,9938
"2019-06-10 23:00:00",0.123318,9949
"2019-06-10 23:05:00",0.113416,9959
"2019-06-10 23:10:00",0.0951267,9940
"2019-06-10 23:15:00",0.0472115,9944
"2019-06-10 23:20:00",0.250943,10034
"2019-06-10 23:25:00",0.121742,10090
"2019-06-10 23:30:00",0.0221316,9936
"2019-06-10 23:35:00",0.213703,10987
"2019-06-10 23:40:00",0.344899,7262
"2019-06-10 23:45:00",0.0174198,921
"2019-06-10 23:50:00",0.0155706,781
"2019-06-10 23:55:00",0.015127,944
"2019-06-11 00:00:00",0.015287,378
"2019-06-11 00:05:00",0.016144,4025
"2019-06-11 00:10:00",0.0164452,1024
"2019-06-11 00:15:00",0.0162159,744
"2019-06-11 00:20:00",0.0160332,1187
"2019-06-11 00:25:00",0.0163141,853
"2019-06-11 00:30:00",0.018826,84
"2019-06-11 00:35:00",0.0156019,318
"2019-06-11 00:40:00",0.0158339,445
"2019-06-11 00:45:00",0.250204,1602
"2019-06-11 00:50:00",0.0160234,1598
"2019-06-11 00:55:00",0.0155678,1192
"2019-06-11 01:00:00",0.0171383,889
"2019-06-11 01:05:00",0.0171954,967
"2019-06-11 01:10:00",0.0161278,5937
"2019-06-11 01:15:00",0.014588,5214
"2019-06-11 01:20:00",0.0147415,5293
"2019-06-11 01:25:00",0.0171164,5768
"2019-06-11 01:30:00",0.0160835,5163
"2019-06-11 01:35:00",0.0153279,5762
"2019-06-11 01:40:00",0.0149447,5460
"2019-06-11 01:45:00",0.0145219,4126
"2019-06-11 01:50:00",0.0142385,3690
"2019-06-11 01:55:00",0.0137132,3824
"2019-06-11 02:00:00",0.0146221,4959
"2019-06-11 02:05:00",0.0145106,3370
"2019-06-11 02:10:00",0.014446,3954
"2019-06-11 02:15:00",0.0134087,2788
"2019-06-11 02:20:00",0.01447,2802
"2019-06-11 02:25:00",0.0140544,3556
"2019-06-11 02:30:00",0.0139107,3415
"2019-06-11 02:35:00",0.0147145,3372
"2019-06-11 02:40:00",0.0145252,4038
"2019-06-11 02:45:00",0.0144726,3356
"2019-06-11 02:50:00",0.0146805,3377
"2019-06-11 02:55:00",0.0144859,3033
"2019-06-11 03:00:00",0.0156519,2753
"2019-06-11 03:05:00",0.0140132,598
"2019-06-11 03:10:00",0.0146428,2444
"2019-06-11 03:15:00",0.0143678,1210
"2019-06-11 03:20:00",0.0144887,692
"2019-06-11 03:25:00",0.0148289,391
"2019-06-11 03:30:00",0.0147212,905
"2019-06-11 03:35:00",0.0141229,1737
"2019-06-11 03:40:00",0.0147879,601
"2019-06-11 03:45:00",0.0129725,254
"2019-06-11 03:50:00",0.0147078,175
"2019-06-11 03:55:00",0.0144656,649
"2019-06-11 04:00:00",0.0157845,201
"2019-06-11 04:05:00",0.0143193,639
"2019-06-11 04:10:00",0.0147406,1970
"2019-06-11 04:15:00",0.0145997,498
"2019-06-11 04:20:00",0.0140945,603
"2019-06-11 04:25:00",0.0148115,827
"2019-06-11 04:30:00",0.0150566,419
"2019-06-11 04:35:00",0.0153023,555
"2019-06-11 04:40:00",0.0144396,578
"2019-06-11 04:45:00",0.0143801,228
"2019-06-11 04:50:00",0.0153537,197
"2019-06-11 04:55:00",0.0150462,423
"2019-06-11 05:00:00",0.0137945,222
"2019-06-11 05:05:00",0.0135336,1053
"2019-06-11 05:10:00",0.0148795,917
"2019-06-11 05:15:00",0.0146432,751
"2019-06-11 05:20:00",0.0156995,337
"2019-06-11 05:25:00",0.0154401,447
"2019-06-11 05:30:00",0.0150719,150
"2019-06-11 05:35:00",0.0139689,383
"2019-06-11 05:40:00",0.0145258,418
"2019-06-11 05:45:00",0.0147739,536
"2019-06-11 05:50:00",0.0151701,306
"2019-06-11 05:55:00",0.0149694,488
"2019-06-11 06:00:00",0.0143063,714
"2019-06-11 06:05:00",0.0138202,965
"2019-06-11 06:10:00",0.0160104,792
"2019-06-11 06:15:00",0.0146498,240
"2019-06-11 06:20:00",0.0142792,2273
"2019-06-11 06:25:00",0.0141025,673
"2019-06-11 06:30:00",0.0159182,152
"2019-06-11 06:35:00",0.31587,2882
"2019-06-11 06:40:00",0.0169802,711
"2019-06-11 06:45:00",0.105374,1393
"2019-06-11 06:50:00",0.296473,3597
"2019-06-11 06:55:00",0.0200867,1104
"2019-06-11 07:00:00",0.0175637,422
"2019-06-11 07:05:00",0.0187742,1756
"2019-06-11 07:10:00",0.168486,1624
"2019-06-11 07:15:00",0.235917,1511
"2019-06-11 07:20:00",0.0176146,421
"2019-06-11 07:25:00",0.390497,2370
"2019-06-11 07:30:00",0.0393691,1555
"2019-06-11 07:35:00",1.78261,6995
"2019-06-11 07:40:00",4.31797,9377
"2019-06-11 07:45:00",0.317643,8971
"2019-06-11 07:50:00",3.64881,2686
"2019-06-11 07:55:00",8.14158,1877
"2019-06-11 08:00:00",8.5974,1665
"2019-06-11 08:05:00",8.89096,1046
"2019-06-11 08:10:00",8.00571,2462
"2019-06-11 08:15:00",8.62924,836
"2019-06-11 08:20:00",8.60842,1625
"2019-06-11 08:25:00",8.89304,2324
"2019-06-11 08:30:00",9.28313,2542
"2019-06-11 08:35:00",9.9074,1965
"2019-06-11 08:40:00",8.85401,2039
"2019-06-11 08:45:00",8.68402,1110
"2019-06-11 08:50:00",7.73089,2510
"2019-06-11 08:55:00",9.29136,3917
"2019-06-11 09:00:00",7.29696,2210
"2019-06-11 09:05:00",0.936874,2777
"2019-06-11 09:10:00",1.52961,6406
"2019-06-11 09:15:00",0.993818,7707
"2019-06-11 09:20:00",0.678814,8416
"2019-06-11 09:25:00",0.212683,8387
"2019-06-11 09:30:00",0.541291,6559
"2019-06-11 09:35:00",3.27689,10992
"2019-06-11 09:40:00",0.405493,9845
"2019-06-11 09:45:00",0.642472,9900
"2019-06-11 09:50:00",0.426481,9873
"2019-06-11 09:55:00",1.44688,9983
"2019-06-11 10:00:00",0.944043,9831
"2019-06-11 10:05:00",0.200865,9760
"2019-06-11 10:10:00",0.0608943,9924
"2019-06-11 10:15:00",0.0155687,10120
"2019-06-11 10:20:00",0.0569273,9896
"2019-06-11 10:25:00",0.0169987,9896
"2019-06-11 10:30:00",0.0170959,9885
"2019-06-11 10:35:00",0.0115802,9884
"2019-06-11 10:40:00",0.0821687,9883
"2019-06-11 10:45:00",0.0411267,8101
"2019-06-11 10:50:00",0.0240769,5269
"2019-06-11 10:55:00",0.0211285,9907
"2019-06-11 11:00:00",0.0187121,6768
"2019-06-11 11:05:00",0.0291182,2073
"2019-06-11 11:10:00",0.0199216,3270
"2019-06-11 11:15:00",0.0222569,905
"2019-06-11 11:20:00",0.0189444,586
"2019-06-11 11:25:00",0.0155163,1306
"2019-06-11 11:30:00",0.0147202,1111
"2019-06-11 11:35:00",0.0151781,1681
"2019-06-11 11:40:00",0.0156827,1634
"2019-06-11 11:45:00",0.070554,8232
"2019-06-11 11:50:00",0.0183896,14943
"2019-06-11 11:55:00",0.345036,12306
"2019-06-11 12:00:00",0.0198544,10174
"2019-06-11 12:05:00",0.0932752,10123
"2019-06-11 12:10:00",0.118358,10160
"2019-06-11 12:15:00",0.0533172,9962
"2019-06-11 12:20:00",0.0234987,9959
"2019-06-11 12:25:00",0.0336484,9957
"2019-06-11 12:30:00",0.0215168,9953
"2019-06-11 12:35:00",0.0574795,9956
"2019-06-11 12:40:00",0.164379,10106
"2019-06-11 12:45:00",1.20222,10244
"2019-06-11 12:50:00",1.45002,10105
"2019-06-11 12:55:00",0.553766,8768
"2019-06-11 13:00:00",0.226979,9872
"2019-06-11 13:05:00",0.217795,10153
"2019-06-11 13:05:00",0.217795,10153
"2019-06-11 13:10:00",0.251436,10117
"2019-06-11 13:10:00",0.251436,10117
"2019-06-11 13:15:00",0.213537,9962
"2019-06-11 13:15:00",0.213537,9962
"2019-06-11 13:20:00",0.0310583,9958
"2019-06-11 13:20:00",0.0310583,9958
"2019-06-11 13:25:00",0.0336282,9955
"2019-06-11 13:25:00",0.0336282,9955
"2019-06-11 13:30:00",0.043675,9961
"2019-06-11 13:30:00",0.043675,9961
"2019-06-11 13:35:00",0.0370146,9959
"2019-06-11 13:35:00",0.0370146,9959
"2019-06-11 13:40:00",0.0357573,9956
"2019-06-11 13:40:00",0.0357573,9956
"2019-06-11 13:45:00",0.261797,9953
"2019-06-11 13:45:00",0.261797,9953
"2019-06-11 13:50:00",0.0243834,9960
"2019-06-11 13:50:00",0.0243834,9960
"2019-06-11 13:55:00",0.024571,9955
"2019-06-11 13:55:00",0.024571,9955
"2019-06-11 14:00:00",0.0743319,5986
"2019-06-11 14:00:00",0.0743319,5986
"2019-06-11 14:05:00",0.259579,5756
"2019-06-11 14:05:00",0.259579,5756
"2019-06-11 14:10:00",0.0790714,882
"2019-06-11 14:10:00",0.0790714,882
"2019-06-11 14:15:00",0.0346729,744
"2019-06-11 14:15:00",0.0346729,744
"2019-06-11 14:20:00",0.269151,981
"2019-06-11 14:20:00",0.269151,981
"2019-06-11 14:25:00",0.038139,8087
"2019-06-11 14:25:00",0.038139,8087
"2019-06-11 14:30:00",0.0210587,717
"2019-06-11 14:30:00",0.0210587,717
"2019-06-11 14:35:00",0.0387947,1704
"2019-06-11 14:35:00",0.0387947,1704
"2019-06-11 14:40:00",0.0376464,1662
"2019-06-11 14:40:00",0.0376464,1662
"2019-06-11 14:45:00",0.163987,7641
"2019-06-11 14:45:00",0.163987,7641
"2019-06-11 14:50:00",0.0629065,3770
"2019-06-11 14:50:00",0.0629065,3770
"2019-06-11 14:55:00",0.0494459,3207
"2019-06-11 14:55:00",0.0494459,3207
"2019-06-11 15:00:00",0.272274,1332
"2019-06-11 15:00:00",0.272274,1332
"2019-06-11 15:05:00",0.0475661,1096
"2019-06-11 15:05:00",0.0475661,1096
"2019-06-11 15:10:00",0.270967,6367
"2019-06-11 15:10:00",0.270967,6367
"2019-06-11 15:15:00",0.0595179,5597
"2019-06-11 15:15:00",0.0595179,5597
"2019-06-11 15:20:00",0.0846525,736
"2019-06-11 15:20:00",0.0846525,736
"2019-06-11 15:25:00",0.0447378,1451
"2019-06-11 15:25:00",0.0447378,1451
"2019-06-11 15:30:00",0.0236294,239
"2019-06-11 15:30:00",0.0236294,239
"2019-06-11 15:35:00",0.1264,13202
"2019-06-11 15:35:00",0.1264,13202
"2019-06-11 15:40:00",0.0244623,14946
"2019-06-11 15:40:00",0.0244623,14946
"2019-06-11 15:45:00",0.0217868,14942
"2019-06-11 15:45:00",0.0217868,14942
"2019-06-11 15:50:00",0.0293855,14948
"2019-06-11 15:50:00",0.0293855,14948
"2019-06-11 15:55:00",0.01763,14950
"2019-06-11 15:55:00",0.01763,14950
"2019-06-11 16:00:00",0.0205018,14947
"2019-06-11 16:00:00",0.0205018,14947
"2019-06-11 16:05:00",0.0400107,14942
"2019-06-11 16:05:00",0.0400107,14942
"2019-06-11 16:10:00",0.0259085,14953
"2019-06-11 16:10:00",0.0259085,14953
"2019-06-11 16:15:00",0.0835314,10309
"2019-06-11 16:15:00",0.0835314,10309
"2019-06-11 16:20:00",0.025086,9954
"2019-06-11 16:20:00",0.025086,9954
"2019-06-11 16:25:00",0.0241082,9956
"2019-06-11 16:25:00",0.0241082,9956
"2019-06-11 16:30:00",0.0304005,9952
"2019-06-11 16:30:00",0.0304005,9952
"2019-06-11 16:35:00",0.876768,9946
"2019-06-11 16:35:00",0.876768,9946
"2019-06-11 16:40:00",0.415959,10198
"2019-06-11 16:40:00",0.415959,10198
"2019-06-11 16:45:00",0.17226,10037
"2019-06-11 16:45:00",0.17226,10037
"2019-06-11 16:50:00",0.0972335,6797
"2019-06-11 16:50:00",0.0972335,6797
"2019-06-11 16:55:00",0.129989,1638
"2019-06-11 16:55:00",0.129989,1638
"2019-06-11 17:00:00",0.300939,3344
"2019-06-11 17:00:00",0.300939,3344
"2019-06-11 17:05:00",0.0769838,1262
"2019-06-11 17:05:00",0.0769838,1262
"2019-06-11 17:10:00",0.108187,2481
"2019-06-11 17:10:00",0.108187,2481
"2019-06-11 17:15:00",0.227768,2162
"2019-06-11 17:20:00",0.0851762,2498
"2019-06-11 17:25:00",0.0612649,812
"2019-06-11 17:30:00",0.498114,6615
"2019-06-11 17:35:00",0.406632,11683
"2019-06-11 17:40:00",0.0948212,10129
"2019-06-11 17:45:00",0.383555,8518
"2019-06-11 17:50:00",0.345389,4
"2019-06-11 17:50:00",0.129075,2149
"2019-06-11 17:55:00",0.204708,2271
"2019-06-11 18:00:00",0.329157,1837
"2019-06-11 18:05:00",0.167591,1156
"2019-06-11 18:10:00",0.107839,2070
"2019-06-11 18:15:00",0.159901,1006
"2019-06-11 18:20:00",0.216562,1334
"2019-06-11 18:25:00",0.0669764,591
"2019-06-11 18:30:00",0.242841,2241
"2019-06-11 18:35:00",0.116475,1538
"2019-06-11 18:40:00",0.260385,688
"2019-06-11 18:45:00",0.139025,2058
"2019-06-11 18:50:00",0.157623,361
"2019-06-11 18:55:00",0.182313,1035
"2019-06-11 19:00:00",0.122326,1918
"2019-06-11 19:05:00",0.175168,1395
"2019-06-11 19:10:00",0.291581,2913
"2019-06-11 19:15:00",0.0163808,1720
"2019-06-11 19:20:00",0.0157773,1026
"2019-06-11 19:25:00",0.0152683,1033
"2019-06-11 19:30:00",0.0178841,560
"2019-06-11 19:35:00",0.0187703,55
"2019-06-11 19:40:00",0.0180483,1437
"2019-06-11 19:45:00",0.848681,6667
"2019-06-11 19:50:00",0.926094,2178
"2019-06-11 19:55:00",0.626058,7197
"2019-06-11 20:00:00",0.0377903,9775
"2019-06-11 20:05:00",0.0796263,9859
"2019-06-11 20:10:00",0.0597995,11627
"2019-06-11 20:15:00",0.0660971,11922
"2019-06-11 20:20:00",0.0537354,11853
"2019-06-11 20:25:00",0.0259784,10484
"2019-06-11 20:30:00",0.0184889,9914
"2019-06-11 20:35:00",0.0175784,9950
"2019-06-11 20:40:00",0.0288398,9917
"2019-06-11 20:45:00",0.0242957,10113
"2019-06-11 20:50:00",0.0188901,9731
"2019-06-11 20:55:00",0.0372487,10203
"2019-06-11 21:00:00",0.0335088,10176
"2019-06-11 21:05:00",0.0304955,10446
"2019-06-11 21:10:00",0.0333336,10085
"2019-06-11 21:15:00",0.0415292,9870
"2019-06-11 21:20:00",0.0715759,10583
"2019-06-11 21:25:00",0.272936,14391
"2019-06-11 21:30:00",0.175593,9311
"2019-06-11 21:35:00",0.0828816,9091
"2019-06-11 21:40:00",0.0166064,9591
"2019-06-11 21:45:00",0.0183076,9536
"2019-06-11 21:50:00",0.022556,9484
"2019-06-11 21:55:00",0.018416,9598
"2019-06-11 22:00:00",0.0176789,9564
"2019-06-11 22:05:00",0.0227235,9489
"2019-06-11 22:10:00",0.0247782,9581
"2019-06-11 22:15:00",0.0216019,9511
"2019-06-11 22:20:00",0.159092,10722
"2019-06-11 22:25:00",0.0161079,9616
"2019-06-11 22:30:00",0.0176773,9636
"2019-06-11 22:35:00",0.103899,9954
"2019-06-11 22:40:00",0.0156698,9949
"2019-06-11 22:45:00",0.0179142,10472
"2019-06-11 22:50:00",0.155533,9984
"2019-06-11 22:55:00",0.216161,9208
"2019-06-11 23:00:00",0.336105,10064
"2019-06-11 23:05:00",0.04787,9984
"2019-06-11 23:10:00",0.10512,9993
"2019-06-11 23:15:00",0.0271003,9374
"2019-06-11 23:20:00",0.284491,9750
"2019-06-11 23:25:00",0.272639,7149
"2019-06-11 23:30:00",0.262093,7104
"2019-06-11 23:35:00",0.0294065,9915
"2019-06-11 23:40:00",0.0665753,4
"2019-06-11 23:40:00",0.0474655,767
"2019-06-11 23:45:00",0.216666,7966
"2019-06-11 23:50:00",0.0716903,14677
"2019-06-11 23:55:00",0.0282461,5964
"2019-06-12 00:00:00",0.0237567,4738
"2019-06-12 00:05:00",0.038607,672
"2019-06-12 00:10:00",0.313349,1875
"2019-06-12 00:15:00",0.0162905,668
"2019-06-12 00:20:00",0.367573,1407
"2019-06-12 00:25:00",0.167973,14865
"2019-06-12 00:30:00",0.249956,13608
"2019-06-12 00:35:00",0.366449,7492
"2019-06-12 00:40:00",0.287114,6824
"2019-06-12 00:45:00",0.0156174,571
"2019-06-12 00:50:00",0.01755,85
"2019-06-12 00:55:00",0.0162844,1423
"2019-06-12 01:00:00",0.0198657,4130
"2019-06-12 01:05:00",0.0175054,478
"2019-06-12 01:10:00",0.0167858,395
"2019-06-12 01:15:00",0.016482,204
"2019-06-12 01:20:00",0.017225,936
"2019-06-12 01:25:00",0.017637,424
"2019-06-12 01:30:00",0.0160686,482
"2019-06-12 01:35:00",0.0154353,827
"2019-06-12 01:40:00",0.0152476,210
"2019-06-12 01:45:00",0.0157261,715
"2019-06-12 01:50:00",0.0171843,276
"2019-06-12 01:55:00",0.0161339,464
"2019-06-12 02:00:00",0.0152125,624
"2019-06-12 02:05:00",0.0143607,219
"2019-06-12 02:10:00",0.0167496,450
"2019-06-12 02:15:00",0.0130783,208
"2019-06-12 02:20:00",0.0149941,956
"2019-06-12 02:25:00",0.0155778,948
"2019-06-12 02:30:00",0.0161893,679
"2019-06-12 02:35:00",0.0168849,3125
"2019-06-12 02:40:00",0.016556,3178
"2019-06-12 02:45:00",0.0167016,3088
"2019-06-12 02:50:00",0.0169105,3045
"2019-06-12 02:55:00",0.0167429,2656
"2019-06-12 03:00:00",0.0164054,3607
"2019-06-12 03:05:00",0.0162906,2779
"2019-06-12 03:10:00",0.0159917,3176
"2019-06-12 03:15:00",0.0157912,2958
"2019-06-12 03:20:00",0.0162168,3340
"2019-06-12 03:25:00",0.0160304,2633
"2019-06-12 03:30:00",0.015651,3216
"2019-06-12 03:35:00",0.0162297,3392
"2019-06-12 03:40:00",0.0159979,2940
"2019-06-12 03:45:00",0.0162864,2859
"2019-06-12 03:50:00",0.0163281,2665
"2019-06-12 03:55:00",0.0160325,3626
"2019-06-12 04:00:00",0.0162881,3548
"2019-06-12 04:05:00",0.0163462,3586
"2019-06-12 04:10:00",0.016136,3011
"2019-06-12 04:15:00",0.016172,2970
"2019-06-12 04:20:00",0.0159518,3534
"2019-06-12 04:25:00",0.0157187,2536
"2019-06-12 04:30:00",0.016233,3235
"2019-06-12 04:35:00",0.0162022,3486
"2019-06-12 04:40:00",0.0162634,2829
"2019-06-12 04:45:00",0.0159637,2841
"2019-06-12 04:50:00",0.0163784,3335
